Date,Open
1805,45.2803
1806,46.537601
1807,45.7645
1808,46.029999
1809,46.092499
1810,46.701599
1811,45.436501
1812,46.061298
1813,45.7645
1814,44.983501000000004
1815,47.1702
1816,46.2799
1817,46.006599
1818,45.2178
1819,45.139702
1820,45.600497999999995
1821,45.178799
1822,45.452099
1823,45.725398999999996
1824,47.248298999999996
1825,46.389301
1826,46.842201
1827,46.9828
1828,46.6782
1829,46.092499
1830,44.928902
1831,44.679001
1832,44.569599
1833,45.374001
1834,46.670398999999996
1835,46.389301
1836,45.748901000000004
1837,45.608299
1838,45.420898
1839,45.686401000000004
1840,45.694199
1841,45.295898
1842,45.686401000000004
1843,46.389301
1844,45.827
1845,44.0854
1846,42.2267
1847,48.4198
1848,42.664101
1849,41.703499
1850,44.046397999999996
1851,44.389998999999996
1852,43.687098999999996
1853,44.202599
1854,44.592999
1855,43.8433
1856,44.077599
1857,43.976101
1858,43.9878005
1859,43.9995
1860,44.889801
1861,45.7645
1862,45.4599
1863,45.295898
1864,45.1632
1865,46.412701
1866,46.8578
1867,46.334599
1868,45.499001
1869,46.389301
1870,46.0769
1871,45.936298
1872,45.381802
1873,44.991299
1874,43.4216
1875,43.874598999999996
1876,42.952999
1877,44.5149
1878,43.4216
1879,43.4216
1880,43.4216
1881,43.733999
1882,44.046397999999996
1883,43.734001
1884,45.545799
1885,45.748901000000004
1886,43.577801
1887,44.749199
1888,44.186901
1889,43.874598999999996
1890,43.9058
1891,43.1092
1892,44.132301
1893,44.202599
1894,44.694599
1895,46.115898
1896,46.545398999999996
1897,45.787898999999996
1898,44.967898999999996
1899,44.733601
1900,45.50677525
1901,45.7645
1902,44.499297999999996
1903,44.327498999999996
1904,44.1791245
1905,43.734001
1906,43.523102
1907,43.9683
1908,42.640598
1909,42.484402
1910,41.859699
1911,42.640598
1912,42.601601
1913,42.74605
1914,42.890499
1915,42.952999
1916,42.1721
1917,41.609798
1918,41.391102000000004
1919,40.165001000000004
1920,40.922501000000004
1921,40.906898
1922,40.883499
1923,41.6488
1924,42.0159
1925,42.023701
1926,41.313
1927,42.5938
1928,42.2658
1929,42.3283
1930,42.1721
1931,43.593399
1932,43.890202
1933,45.2178
1934,45.9207
1935,46.701599
1936,45.670799
1937,45.694199
1938,47.638802
1939,49.200699
1940,49.895802
1941,47.826199
1942,47.334202000000005
1943,48.2089
1944,48.380699
1945,49.224201
1946,48.380699
1947,50.411201
1948,47.037498
1949,50.294102
1950,52.238701
1951,50.801701
1952,50.294102
1953,50.9188
1954,51.020401
1955,50.762699
1956,50.926701
1957,51.207802
1958,51.504601
1959,52.02
1960,52.1684
1961,51.403
1962,51.543597999999996
1963,51.371798999999996
1964,52.1684
1965,52.012199
1966,53.2617
1967,52.5979
1968,53.886501
1969,52.8634
1970,53.292999
1971,52.457401000000004
1972,52.480801
1973,51.715401
1974,53.886501
1975,54.753399
1976,53.581902
1977,53.730301000000004
1978,54.8237
1979,56.182499
1980,55.2141
1981,55.542198
1982,53.667801000000004
1983,55.1595
1984,56.213799
1985,55.995098
1986,60.727798
1987,57.7757
1988,56.541801
1989,56.42465075
1990,56.0732
1991,56.643299
1992,58.103699
1993,58.5723
1994,58.2911
1995,60.290401
1996,59.353297999999995
1997,60.915199
1998,61.547798
1999,62.3209
2000,62.2038
2001,64.82
2002,64.99960300000001
2003,63.554901
2004,64.210899
2005,65.929001
2006,68.279701
2007,67.943901
2008,66.381897
2009,66.850502
2010,65.444801
2011,63.414299
2012,65.288597
2013,63.8829
2014,61.703998999999996
2015,64.3358
2016,62.5005
2017,65.085503
2018,66.850502
2019,65.725899
2020,79.658302
2021,68.139099
2022,68.880997
2023,68.7248005
2024,68.56860400000001
2025,70.052498
2026,71.536301
2027,72.629601
2028,71.692497
2029,71.567497
2030,73.54340400000001
2031,75.753502
2032,73.27780200000001
2033,77.76840200000001
2034,76.065903
2035,77.003098
2036,75.753502
2037,71.887703
2038,73.379402
2039,57.791302
2040,74.191597
2041,71.848701
2042,72.981102
2043,73.496498
2044,74.972504
2045,76.058098
2046,78.4244
2047,76.065903
2048,76.846802
2049,77.08899699999999
2050,79.658302
2051,74.996002
2052,76.5345
2053,78.080803
2054,73.60590400000001
2055,72.9655
2056,73.824501
2057,72.496902
2058,72.17669699999999
2059,69.69319899999999
2060,72.13760400000001
2061,71.2239
2062,72.0947
2063,72.9655
2064,74.503998
2065,76.550102
2066,77.02649699999999
2067,78.877403
2068,76.60479699999999
2069,79.658302
2070,76.401703
2071,75.183403
2072,76.143997
2073,78.268204
2074,77.479401
2075,76.846802
2076,77.908997
2077,79.033501
2078,78.065201
2079,79.345901
2080,81.399902
2081,67.943901
2082,81.243698
2083,82.10274899999999
2084,82.9618
2085,83.250801
2086,83.875504
2087,87.78029599999999
2088,90.591797
2089,89.732803
2090,91.372803
2091,90.748001
2092,89.06109599999999
2093,91.372803
2094,93.715698
2095,90.279404
2096,89.537498
2097,92.153702
2098,94.262398
2099,91.372803
2100,90.7714
2101,91.997597
2102,89.225098
2103,86.37460300000001
2104,84.18789699999999
2105,86.88812425
2106,87.7882
2107,91.8414
2108,90.748001
2109,89.42040300000001
2110,88.19032274999999
2111,87.78029599999999
2112,86.741699
2113,89.732803
2114,88.834602
2115,90.35749799999999
2116,92.466103
2117,96.8395
2118,92.192802
2119,91.552399
2120,93.403297
2121,92.481796
2122,94.004601
2123,94.512299
2124,90.763603
2125,91.997597
2126,86.76509899999999
2127,89.0299
2128,86.5308
2129,85.210999
2130,88.873703
2131,88.8854025
2132,88.897102
2133,90.279404
2134,89.18609599999999
2135,91.8414
2136,93.715698
2137,90.748001
2138,89.3423
2139,88.170799
2140,88.569099
2141,84.344101
2142,85.125099
2143,84.656502
2144,80.751701
2145,79.517799
2146,79.502098
2147,79.970703
2148,80.134697
2149,80.900101
2150,82.180801
2151,82.797798
2152,82.321404
2153,84.18789699999999
2154,101.525002
2155,88.561302
2156,89.967003
2157,90.568398
2158,89.0299
2159,89.24465025
2160,89.888901
2161,88.092697
2162,89.2563475
2163,90.41999799999999
2164,88.405098
2165,88.01460300000001
2166,86.608902
2167,85.913803
2168,88.717499
2169,88.717499
2170,87.78037625
2171,87.468002
2172,84.35189799999999
2173,84.18789699999999
2174,88.248901
2175,82.313599
2176,83.70369699999999
2177,83.094597
2178,83.563103
2179,83.094597
2180,82.735298
2181,79.751999
2182,75.597298
2183,74.972504
2184,79.658302
2185,73.410599
2186,67.162903
2187,69.388603
2188,72.317299
2189,69.021599
2190,70.28679699999999
2191,70.755302
2192,71.848701
2193,70.599098
2194,69.82599599999999
2195,67.39720200000001
2196,67.943901
2197,68.084396
2198,69.662003
2199,66.06950400000001
2200,67.943901
2201,69.505798
2202,71.380096
2203,70.114998
2204,69.81819899999999
2205,67.006699
2206,67.959503
2207,70.755302
2208,70.193001
2209,70.91149899999999
2210,69.69319899999999
2211,67.600197
2212,68.022003
2213,64.195198
2214,66.2257
2215,67.240997
2216,68.7248
2217,69.380798
2218,68.63110400000001
2219,67.943901
2220,67.850197
2221,67.27220200000001
2222,68.56860400000001
2223,68.670197
2224,62.4771
2225,68.256203
2226,67.787697
2227,67.647102
2228,65.710297
2229,65.913399
2230,66.538101
2231,70.28679699999999
2232,67.319099
2233,69.349602
2234,71.536301
2235,72.785797
2236,74.972504
2237,72.161102
2238,74.191597
2239,74.207199
2240,76.222099
2241,77.19830300000001
2242,76.690697
2243,77.61219799999999
2244,78.393204
2245,76.846802
2246,77.010902
2247,77.6278
2248,75.003799
2249,74.503998
2250,74.0588
2251,86.686996
2252,74.472702
2253,73.723
2254,74.277496
2255,72.47350300000001
2256,70.685097
2257,70.91149899999999
2258,72.004898
2259,72.0439
2260,72.0205
2261,73.106003
2262,74.293098
2263,74.191597
2264,73.848
2265,74.207199
2266,74.363403
2267,76.065903
2268,76.03469799999999
2269,75.753502
2270,76.675003
2271,76.768799
2272,76.058098
2273,76.300201
2274,77.401299
2275,79.970703
2276,78.252602
2277,79.033501
2278,78.252602
2279,78.096397
2280,77.471603
2281,77.299797
2282,77.659103
2283,80.283096
2284,80.9235
2285,83.250801
2286,85.28130300000001
2287,84.172302
2288,85.890404
2289,87.468002
2290,86.686996
2291,85.4375
2292,84.656502
2293,83.875504
2294,85.328102
2295,85.749802
2296,86.405899
2297,88.561302
2298,85.7733
2299,85.41600025
2300,84.344101
2301,93.715698
2302,86.304298
2303,84.804901
2304,84.500298
2305,83.078903
2306,83.406998
2307,85.10949699999999
2308,86.5308
2309,84.500298
2310,84.968903
2311,85.10949699999999
2312,84.594002
2313,85.390602
2314,85.905998
2315,85.5546245
2316,85.4375
2317,85.28130300000001
2318,85.125099
2319,83.64119699999999
2320,81.032799
2321,83.250801
2322,82.78220400000001
2323,79.658302
2324,79.18972575000001
2325,77.783997
2326,79.970703
2327,81.688797
2328,82.954002
2329,81.2593
2330,84.968903
2331,83.578796
2332,81.37640400000001
2333,79.361603
2334,80.1269
2335,77.940201
2336,78.408798
2337,78.98670200000001
2338,77.315399
2339,76.5345
2340,75.753502
2341,75.519203
2342,76.214302
2343,77.893303
2344,80.439301
2345,81.220299
2346,81.212402
2347,82.65720400000001
2348,83.414803
2349,82.977402
2350,84.25039699999999
2351,85.905998
2352,82.157402
2353,82.469803
2354,83.563103
2355,85.148499
2356,83.563103
2357,82.625999
2358,82.001198
2359,81.790398
2360,80.439301
2361,80.14250200000001
2362,80.283096
2363,79.673897
2364,80.20500200000001
2365,79.017899
2366,78.89299799999999
2367,79.189796
2368,82.001198
2369,83.391296
2370,85.000099
2371,84.31289699999999
2372,84.968903
2373,93.372002
2374,83.094597
2375,83.445999
2376,84.016098
2377,84.9767
2378,86.202797
2379,84.9142
2380,84.195702
2381,83.71929899999999
2382,83.71929899999999
2383,83.445999
2384,83.406998
2385,84.297203
2386,85.952904
2387,85.905998
2388,84.37539699999999
2389,87.077499
2390,85.4375
2391,85.937302
2392,87.397697
2393,86.71820100000001
2394,91.966301
2395,92.95030200000001
2396,91.8414
2397,93.090897
2398,91.73200200000001
2399,90.591797
2400,89.193901
2401,88.873703
2402,87.468002
2403,89.498497
2404,87.3274
2405,84.968903
2406,86.686996
2407,87.78029599999999
2408,88.561302
2409,85.59369699999999
2410,85.140701
2411,86.999397
2412,88.561302
2413,88.397301
2414,87.155602
2415,89.482803
2416,88.561302
2417,86.999397
2418,85.624901
2419,86.062202
2420,84.9533
2421,82.313599
2422,81.845001
2423,80.689201
2424,82.469803
2425,85.4375
2426,85.125099
2427,84.656502
2428,86.686996
2429,84.31289699999999
2430,85.937302
2431,82.704102
2432,83.250801
2433,84.656502
2434,84.77359799999999
2435,84.344101
2436,85.78890200000001
2437,86.491798
2438,84.656502
2439,84.328499
2440,84.109802
2441,83.953598
2442,84.656502
2443,82.469803
2444,82.9384
2445,82.001198
2446,81.845001
2447,83.2742
2448,82.469803
2449,82.9384
2450,82.954002
2451,83.016502
2452,82.313599
2453,84.0317
2454,84.968903
2455,82.469803
2456,86.5308
2457,86.218399
2458,86.1091
2459,87.592903
2460,87.624199
2461,88.5457
2462,89.18609599999999
2463,88.678497
2464,90.123199
2465,92.153702
2466,97.620499
2467,98.713898
2468,100.431999
2469,102.181
2470,101.369003
2471,101.212997
2472,104.649002
2473,99.026199
2474,101.212997
2475,100.431999
2476,100.27600100000001
2477,100.587997
2478,99.5495
2479,100.181999
2480,98.089104
2481,96.550598
2482,99.166801
2483,99.963402
2484,98.659203
2485,100.431999
2486,104.181
2487,103.711998
2488,104.024002
2489,105.585999
2490,106.210999
2491,107.991997
2492,106.991997
2493,108.164001
2494,108.593502
2495,109.023003
2496,109.804001
2497,111.194
2498,118.675003
2499,111.989998
2500,114.021004
2501,117.112999
2502,111.522003
2503,112.412003
2504,112.873001
2505,112.428001
2506,110.038002
2507,109.334999
2508,112.459
2509,117.144997
2510,110.849998
2511,110.115997
2512,107.304001
2513,109.25700400000001
2514,109.249001
2515,110.272003
2516,109.804001
2517,111.209
2518,112.303001
2519,113.239998
2520,114.333
2521,114.021004
2522,114.646004
2523,115.583
2524,116.403
2525,117.612999
2526,117.144997
2527,115.817001
2528,119.322998
2529,120.956001
2530,119.487
2531,121.83000200000001
2532,122.45500200000001
2533,119.956001
2534,117.144997
2535,123.376999
2536,123.391998
2537,124.954002
2538,125.890999
2539,122.611
2540,124.329002
2541,126.204002
2542,124.954002
2543,124.165001
2544,123.236
2545,122.92400400000001
2546,122.721001
2547,121.04900400000001
2548,121.42400400000001
2549,121.416
2550,117.167999
2551,117.92600300000001
2552,117.768997
2553,120.300003
2554,118.871002
2555,120.252998
2556,119.643997
2557,117.92600300000001
2558,115.192001
2559,119.292
2560,119.364
2561,119.472
2562,124.172997
2563,123.70500200000001
2564,123.922997
2565,122.92400400000001
2566,124.172997
2567,125.110001
2568,114.802002
2569,129.945007
2570,129.014999
2571,129.578003
2572,128.233994
2573,130.108994
2574,132.13900800000002
2575,132.13900800000002
2576,132.63900800000002
2577,132.794998
2578,130.108994
2579,131.51400800000002
2580,132.294998
2581,131.51400800000002
2582,131.201996
2583,132.76400800000002
2584,131.201996
2585,135.279007
2586,135.246994
2587,135.91099499999999
2588,134.951004
2589,132.76400800000002
2590,133.38900800000002
2591,134.294998
2592,133.716995
2593,134.951004
2594,133.544998
2595,131.201996
2596,130.421005
2597,135.888
2598,135.574997
2599,140.261002
2600,139.479996
2601,140.494995
2602,143.854004
2603,145.727997
2604,143.962997
2605,144.166
2606,141.979004
2607,134.809998
2608,139.003998
2609,138.699005
2610,136.707993
2611,145.024994
2612,175.0
2613,176.75
2614,175.5
2615,177.5
2616,174.0
2617,173.725006
2618,175.0
2619,177.100006
2620,178.649994
2621,177.475006
2622,176.75
2623,173.75
2624,180.136993
2625,179.988007
2626,178.75
2627,178.75
2628,178.75
2629,178.024994
2630,175.449997
2631,175.75
2632,173.5
2633,175.511993
2634,174.811996
2635,176.25
2636,175.5
2637,175.75
2638,175.938004
2639,177.0
2640,177.5
2641,178.75
2642,179.25
2643,183.324997
2644,183.25
2645,181.0
2646,182.75
2647,182.875
2648,183.5
2649,186.25
2650,192.5
2651,194.175003
2652,195.0
2653,195.738007
2654,195.375
2655,194.0
2656,196.5
2657,198.75
2658,199.0
2659,199.0
2660,199.988007
2661,200.25
2662,207.75
2663,210.75
2664,211.125
2665,208.25
2666,208.774994
2667,207.5
2668,212.5
2669,213.44999700000002
2670,224.725006
2671,233.75
2672,250.0
2673,243.75
2674,244.375
2675,240.0
2676,245.5
2677,246.25
2678,256.25
2679,257.799988
2680,260.5
2681,270.924988
2682,278.75
2683,290.0
2684,290.0
2685,293.75
2686,280.138
2687,267.5
2688,256.237
2689,267.299988
2690,266.25
2691,252.5
2692,248.75
2693,234.75
2694,243.0
2695,236.100006
2696,240.0
2697,240.5
2698,239.92500299999998
2699,234.5
2700,241.25
2701,232.5
2702,240.5
2703,230.0
2704,226.25
2705,220.274994
2706,203.75
2707,229.5
2708,222.5
2709,216.25
2710,219.25
2711,227.0
2712,229.5
2713,232.5
2714,232.5
2715,242.5
2716,242.0
2717,253.75
2718,248.25
2719,240.537994
2720,255.975006
2721,256.225006
2722,265.41299399999997
2723,267.5
2724,268.5
2725,269.975006
2726,273.5
2727,259.0
2728,261.25
2729,259.049988
2730,271.56201200000004
2731,266.25
2732,264.5
2733,258.25
2734,252.5
2735,249.25
2736,247.5
2737,240.5
2738,246.19999700000002
2739,247.5
2740,251.225006
2741,252.17500299999998
2742,247.0
2743,243.5
2744,244.75
2745,248.75
2746,247.0
2747,242.0
2748,238.875
2749,244.287994
2750,247.0
2751,246.475006
2752,253.75
2753,258.75
2754,264.75
2755,267.0
2756,263.75
2757,270.0
2758,265.5
2759,265.0
2760,278.75
2761,278.25
2762,282.475006
2763,278.75
2764,260.0
2765,278.75
2766,281.263
2767,281.25
2768,281.5
2769,283.75
2770,282.5
2771,283.0
2772,273.0
2773,277.950012
2774,280.0
2775,281.75
2776,286.25
2777,283.75
2778,278.5
2779,283.28799399999997
2780,283.68798799999996
2781,289.950012
2782,291.0
2783,296.5
2784,292.799988
2785,297.450012
2786,291.31201200000004
2787,291.25
2788,290.0
2789,291.5
2790,288.75
2791,290.0
2792,288.75
2793,286.112
2794,293.25
2795,298.75
2796,303.75
2797,300.549988
2798,303.5
2799,301.450012
2800,300.0
2801,297.5
2802,295.975006
2803,306.25
2804,308.75
2805,305.25
2806,317.0
2807,322.5
2808,321.5
2809,327.0
2810,322.825012
2811,314.0
2812,316.75
2813,322.0
2814,322.600006
2815,320.5
2816,316.25
2817,317.5
2818,306.31201200000004
2819,316.75
2820,319.975006
2821,320.0
2822,317.5
2823,315.5
2824,312.325012
2825,313.774994
2826,312.75
2827,311.274994
2828,316.25
2829,320.0
2830,321.200012
2831,320.25
2832,326.25
2833,320.0
2834,309.5
2835,303.725006
2836,311.25
2837,316.5
2838,315.0
2839,324.450012
2840,315.0
2841,313.0
2842,315.388
2843,321.225006
2844,321.25
2845,324.25
2846,320.013
2847,318.75
2848,321.25
2849,322.5
2850,318.75
2851,323.5
2852,323.700012
2853,318.75
2854,318.75
2855,327.174988
2856,341.200012
2857,341.75
2858,339.5
2859,338.75
2860,357.0
2861,346.25
2862,342.763
2863,343.600006
2864,344.924988
2865,342.5
2866,346.487
2867,342.0
2868,345.924988
2869,345.0
2870,332.5
2871,349.5
2872,349.237
2873,350.125
2874,346.75
2875,339.0
2876,341.28799399999997
2877,345.625
2878,352.5
2879,357.25
2880,347.75
2881,353.75
2882,356.0
2883,355.0
2884,326.274994
2885,337.524994
2886,343.75
2887,342.75
2888,325.0
2889,318.5
2890,327.75
2891,329.75
2892,334.5
2893,332.475006
2894,328.924988
2895,327.25
2896,324.75
2897,320.850006
2898,325.274994
2899,329.5
2900,330.0
2901,336.75
2902,344.0
2903,345.75
2904,340.0
2905,341.0
2906,340.0
2907,338.75
2908,330.125
2909,337.0
2910,340.75
2911,341.25
2912,347.375
2913,346.28799399999997
2914,346.0
2915,343.81201200000004
2916,354.524994
2917,366.25
2918,368.25
2919,366.31201200000004
2920,373.75
2921,385.75
2922,388.5
2923,395.5
2924,402.5
2925,403.0
2926,387.450012
2927,393.75
2928,407.56201200000004
2929,401.25
2930,402.125
2931,397.5
2932,401.75
2933,387.75
2934,402.5
2935,405.125
2936,400.25
2937,411.274994
2938,421.200012
2939,427.5
2940,442.25
2941,445.0
2942,437.513
2943,425.31201200000004
2944,434.97500599999995
2945,430.5
2946,437.5
2947,438.75
2948,443.200012
2949,442.25
2950,434.75
2951,437.75
2952,418.25
2953,416.0
2954,450.0
2955,418.725006
2956,424.575012
2957,421.5
2958,425.0
2959,424.450012
2960,417.899994
2961,431.638
2962,433.75
2963,433.75
2964,427.0
2965,427.25
2966,424.75
2967,427.25
2968,425.0
2969,426.0
2970,419.024994
2971,427.75
2972,429.5
2973,428.5
2974,425.72500599999995
2975,428.763
2976,429.25
2977,426.64999400000005
2978,432.450012
2979,445.0
2980,447.25
2981,458.75
2982,455.75
2983,474.75
2984,470.0
2985,478.0
2986,473.75
2987,477.5
2988,479.950012
2989,471.25
2990,466.25
2991,465.5
2992,459.25
2993,452.75
2994,445.75
2995,452.5
2996,455.75
2997,471.75
2998,455.0
2999,455.5
3000,450.0
3001,448.0
3002,427.75
3003,450.0
3004,450.0
3005,436.75
3006,449.75
3007,438.888
3008,454.5
3009,458.450012
3010,463.5
3011,475.0
3012,475.0
3013,490.22500599999995
3014,491.0
3015,496.75
3016,486.0
3017,495.75
3018,488.75
3019,497.5
3020,499.0
3021,506.25
3022,508.75
3023,507.5
3024,505.0
3025,533.75
3026,544.0
3027,546.0
3028,575.0
3029,578.812012
3030,599.75
3031,582.674988
3032,587.5
3033,577.5
3034,575.5
3035,595.0
3036,623.700012
3037,626.25
3038,582.75
3039,658.724976
3040,664.75
3041,658.125
3042,646.275024
3043,663.75
3044,629.5
3045,687.5
3046,656.0
3047,600.0
3048,617.5
3049,660.0
3050,651.25
3051,662.5
3052,691.25
3053,709.75
3054,692.0
3055,705.0
3056,644.25
3057,678.325012
3058,674.674988
3059,688.75
3060,687.5
3061,662.5
3062,671.5
3063,682.5
3064,720.0
3065,712.5
3066,721.2869870000001
3067,707.5
3068,692.5
3069,692.424988
3070,687.513
3071,714.049988
3072,723.75
3073,713.75
3074,709.75
3075,706.25
3076,722.049988
3077,737.5
3078,728.174988
3079,737.5
3080,726.25
3081,712.5
3082,713.75
3083,717.75
3084,721.174988
3085,701.25
3086,712.513
3087,696.25
3088,670.013
3089,678.75
3090,691.5
3091,700.0
3092,725.0
3093,721.75
3094,725.875
3095,722.5
3096,713.75
3097,713.0
3098,726.0
3099,743.700012
3100,762.625
3101,761.9119870000001
3102,758.75
3103,769.875
3104,789.75
3105,824.5
3106,777.5
3107,789.75
3108,743.75
3109,694.950012
3110,588.062012
3111,605.0
3112,647.5
3113,643.75
3114,641.25
3115,661.25
3116,636.299988
3117,618.0
3118,622.5
3119,634.0
3120,650.0
3121,639.974976
3122,630.0
3123,608.775024
3124,603.5
3125,570.25
3126,592.5
3127,612.5
3128,626.224976
3129,650.0
3130,647.5
3131,625.049988
3132,627.5
3133,610.575012
3134,623.75
3135,641.224976
3136,651.25
3137,645.0
3138,638.0
3139,599.950012
3140,580.0
3141,560.025024
3142,569.674988
3143,552.724976
3144,562.5
3145,604.700012
3146,572.5
3147,562.5
3148,565.275024
3149,562.450012
3150,562.5
3151,540.0
3152,553.75
3153,583.5
3154,572.5
3155,583.5
3156,576.25
3157,574.75
3158,598.75
3159,587.5
3160,596.25
3161,564.062012
3162,600.0
3163,588.75
3164,606.25
3165,635.0
3166,628.724976
3167,655.013
3168,670.049988
3169,657.424988
3170,650.25
3171,653.0
3172,650.0
3173,647.5
3174,657.75
3175,645.0
3176,662.5
3177,756.5
3178,668.775024
3179,650.0
3180,675.0
3181,670.0
3182,666.375
3183,627.763
3184,650.0
3185,630.0
3186,632.724976
3187,657.75
3188,656.25
3189,645.0
3190,658.75
3191,657.5
3192,635.0
3193,640.0
3194,626.25
3195,638.862
3196,624.724976
3197,607.0
3198,587.5
3199,602.25
3200,587.5
3201,574.75
3202,545.5
3203,562.5
3204,570.0
3205,562.513
3206,571.75
3207,587.5
3208,570.013
3209,587.5
3210,564.7130129999999
3211,565.013
3212,520.0
3213,511.25
3214,489.06201200000004
3215,536.25
3216,544.0
3217,545.0
3218,527.5
3219,509.924988
3220,532.5
3221,517.513
3222,522.513
3223,499.5
3224,500.0
3225,519.224976
3226,513.5
3227,500.0
3228,501.25
3229,497.537994
3230,509.5
3231,497.5
3232,537.25
3233,531.25
3234,542.5
3235,564.974976
3236,584.612
3237,537.513
3238,534.950012
3239,534.5
3240,553.700012
3241,542.513
3242,587.450012
3243,564.1619870000001
3244,572.5
3245,574.5
3246,562.424988
3247,562.7869870000001
3248,585.0
3249,582.450012
3250,584.0
3251,572.5
3252,556.25
3253,555.0
3254,565.312012
3255,549.875
3256,551.3380129999999
3257,554.75
3258,549.974976
3259,542.0
3260,535.0
3261,530.0
3262,535.0
3263,562.5
3264,526.25
3265,547.5
3266,536.25
3267,532.487
3268,517.5
3269,507.237
3270,472.424988
3271,450.0
3272,490.0
3273,450.5
3274,495.25
3275,525.0
3276,500.0
3277,497.513
3278,510.27499400000005
3279,504.5
3280,493.75
3281,472.47500599999995
3282,490.0
3283,489.75
3284,432.25
3285,415.28799399999997
3286,407.5
3287,399.924988
3288,389.5
3289,406.25
3290,397.513
3291,362.5
3292,350.0
3293,332.487
3294,337.5
3295,343.138
3296,317.75
3297,300.0
3298,256.78799399999997
3299,300.0
3300,316.237
3301,359.75
3302,362.5
3303,376.299988
3304,299.924988
3305,293.25
3306,312.575012
3307,320.024994
3308,300.0
3309,297.350006
3310,287.5
3311,275.513
3312,287.81201200000004
3313,271.25
3314,266.25
3315,294.138
3316,292.5
3317,266.66299399999997
3318,567.0
3319,280.0
3320,281.325012
3321,267.5
3322,275.138
3323,271.0
3324,293.75
3325,288.049988
3326,287.174988
3327,312.5
3328,310.0
3329,337.25
3330,337.5
3331,347.5
3332,335.0
3333,340.06201200000004
3334,326.25
3335,320.25
3336,312.75
3337,312.5
3338,300.0
3339,315.013
3340,313.5
3341,314.924988
3342,324.75
3343,340.0
3344,342.25
3345,302.5
3346,284.924988
3347,273.674988
3348,272.774994
3349,285.450012
3350,287.75
3351,306.149994
3352,304.200012
3353,290.0
3354,287.475006
3355,299.5
3356,296.5
3357,312.0
3358,321.25
3359,309.5
3360,322.5
3361,322.5
3362,328.75
3363,332.25
3364,325.0
3365,338.75
3366,347.225006
3367,341.25
3368,344.674988
3369,341.75
3370,346.112
3371,325.28799399999997
3372,316.75
3373,322.5
3374,314.013
3375,308.75
3376,316.25
3377,314.5
3378,322.350006
3379,307.174988
3380,307.5
3381,288.83700600000003
3382,302.0
3383,282.5
3384,290.25
3385,295.25
3386,307.475006
3387,321.06201200000004
3388,332.5
3389,328.774994
3390,334.5
3391,334.75
3392,338.5
3393,362.513
3394,362.5
3395,387.424988
3396,388.5
3397,380.274994
3398,383.75
3399,380.75
3400,402.5
3401,425.0
3402,409.987
3403,437.5
3404,439.987
3405,437.5
3406,452.77499400000005
3407,437.52499400000005
3408,430.0
3409,423.75
3410,430.0
3411,429.25
3412,437.5
3413,447.75
3414,445.25
3415,437.75
3416,452.549988
3417,462.75
3418,471.25
3419,472.25
3420,462.5
3421,480.0
3422,479.75
3423,462.487
3424,493.06201200000004
3425,475.56201200000004
3426,478.75
3427,536.75
3428,612.5
3429,550.0
3430,536.25
3431,524.950012
3432,550.0
3433,545.025024
3434,543.0
3435,545.0
3436,561.200012
3437,582.5
3438,575.025024
3439,565.325012
3440,556.200012
3441,568.75
3442,551.75
3443,547.0
3444,572.75
3445,580.0
3446,577.5
3447,589.924988
3448,537.5
3449,531.450012
3450,514.5
3451,511.25
3452,511.924988
3453,475.0
3454,506.25
3455,500.299988
3456,491.537994
3457,506.5
3458,525.0
3459,507.47500599999995
3460,545.75
3461,500.0
3462,512.0
3463,475.25
3464,463.862
3465,458.75
3466,463.25
3467,437.424988
3468,443.5
3469,462.5
3470,475.25
3471,486.27499400000005
3472,490.0
3473,522.174988
3474,506.25
3475,497.5
3476,512.5
3477,487.5
3478,486.75
3479,475.0
3480,480.0
3481,478.75
3482,492.22500599999995
3483,508.25
3484,508.75
3485,510.912994
3486,509.125
3487,507.612
3488,498.25
3489,493.737
3490,506.25
3491,506.75
3492,502.25
3493,480.924988
3494,485.0
3495,475.0
3496,472.0
3497,490.0
3498,491.299988
3499,506.513
3500,508.5
3501,512.5
3502,516.0
3503,506.200012
3504,492.25
3505,495.0
3506,484.5
3507,496.25
3508,503.75
3509,518.75
3510,547.513
3511,541.25
3512,533.75
3513,535.5
3514,549.0
3515,546.25
3516,520.0
3517,532.174988
3518,524.25
3519,522.5
3520,521.099976
3521,536.375
3522,546.0
3523,549.974976
3524,539.974976
3525,539.987
3526,537.375
3527,550.0
3528,532.1619870000001
3529,530.0
3530,540.5
3531,543.75
3532,549.75
3533,542.5
3534,561.25
3535,544.75
3536,545.5
3537,536.549988
3538,512.5
3539,500.5
3540,496.263
3541,500.25
3542,500.263
3543,480.013
3544,462.5
3545,477.287994
3546,482.5
3547,493.75
3548,510.0
3549,517.0
3550,531.25
3551,522.5
3552,537.25
3553,540.0
3554,540.5
3555,524.687988
3556,520.0
3557,540.0
3558,548.0
3559,546.437988
3560,555.5
3561,525.0
3562,531.25
3563,537.5
3564,552.625
3565,552.450012
3566,545.5
3567,544.0
3568,530.0
3569,535.0
3570,536.849976
3571,540.0
3572,534.0
3573,534.0
3574,524.950012
3575,527.400024
3576,517.5
3577,500.5
3578,509.10000599999995
3579,511.9038507692307
3580,514.7076955384615
3581,528.7269193846154
3582,531.5307641538461
